start_id,end_id
9348,130259
9353,9353
9355,9355
9356,162625
9356,9356
9362,1245
9362,55209
9362,29628
9362,9362
9362,17074
9362,102777
9369,9369
9378,9378
9397,9397
9401,12696
9402,136134
9403,256691
9403,245027
9403,118998
9403,191588
9423,9423
9424,9424
9429,9429
9431,2938
9431,104248
9431,61059
9431,253443
9432,2938
9432,104248
9432,61059
9432,253443
9435,104248
9435,61059
9435,253443
9441,136712
9441,1505
9443,187096
9444,9444
9444,45844
9459,9459
9460,113501
9460,166703
9460,260347
9460,232109
9460,170513
9460,246405
9460,255890
9460,180243
9460,1223
9460,240099
9460,143376
9460,144443
9462,137623
9462,57106
9462,62100
9467,27510
9467,35152
9470,2376
9470,18714
9470,136712
9470,1505
9471,116537
9471,191893
9471,9720
9471,168267
9471,192136
9471,9471
9471,5024
9471,9482
9471,240278
9471,4972
9471,4974
9471,191978
9471,191804
9471,5023
9472,158666
9482,116537
9482,191893
9482,9720
9482,168267
9482,192136
9482,9471
9482,5024
9482,9482
9482,240278
9482,4972
9482,4974
9482,191978
9482,191804
9482,5023
9488,9488
9504,3651
9504,51801
9504,239988
9504,182767
9504,192082
9504,64845
9504,224835
9504,160321
9504,250736
9504,96613
9504,142733
9504,220018
9504,44583
9504,116849
9504,14846
9504,189639
9504,89344
9504,52494
9504,76044
9504,72523
9504,143742
9522,136712
9522,1505
9541,22455
9541,132559
9541,24514
9541,250368
9545,9274
9545,258527
9554,9554
9555,9555
9555,39901
9557,113501
9557,260347
9557,232109
9557,170513
9557,246405
9557,255890
9557,180243
9557,1223
9557,240099
9557,143376
9557,144443
9565,57493
9565,199891
9570,9570
9570,181230
9580,79275
9581,121412
9586,137623
9586,57106
9586,62100
9591,190508
9592,194953
9598,9598
9599,9599
9601,74181
9601,168151
9601,223739
9601,101042
9617,178817
9617,62702
9617,91228
9617,199624
9617,103843
9617,37214
9617,9617
9630,221373
9632,234422
9643,236727
9646,136712
9646,1505
9662,256799
9662,137623
9662,57106
9662,62100
9663,172300
9665,200709
9665,43519
9665,208835
9665,133286
9674,57493
9674,199891
9683,9683
9688,38350
9688,61005
9688,123974
9688,194590
9688,232804
9688,45719
9688,101458
9688,244356
9688,122223
9688,207784
9688,103765
9688,162099
9688,120551
9688,178887
9688,134540
9688,156698
9688,82032
9688,122217
9688,132766
9688,9688
9695,118790
9709,61059
9711,159809
9711,126792
9714,193575
9714,41154
9714,206817
9714,4309
9714,240838
9715,159097
9715,251822
9720,116537
9720,191893
9720,9720
9720,168267
9720,192136
9720,9471
9720,5024
9720,9482
9720,240278
9720,4972
9720,4974
9720,191978
9720,191804
9720,5023
9726,65787
9726,242594
9729,199891
9730,116514
9732,149378
9732,142389
9732,101213
9732,72308
9732,196283
9732,23713
9732,129840
9732,129029
9756,9756
9761,81790
9761,204786
9768,84432
9768,200836
9768,131372
9768,60586
9777,183444
9781,220990
9781,136391
9781,222118
9781,17499
9781,9781
9781,1784
9811,172368
9811,31865
9811,121412
9811,251154
9819,149378
9819,142389
9819,101213
9819,72308
9819,196283
9819,23713
9819,129840
9819,129029
9837,9837
9840,150264
9843,137623
9843,57106
9843,62100
9866,137623
9866,57106
9866,62100
9876,53798
9876,75630
9876,90948
9876,192317
9884,2938
9884,104248
9884,61059
9884,253443
9886,212583
9891,53005
9891,242628
9891,138186
9916,9916
9917,102905
9924,9924
9957,180124
9957,187532
9957,127311
9957,256290
9960,90955
9960,249260
9960,105547
9960,153114
9960,103356
9960,233382
9960,108121
9960,140032
9960,127809
9960,83882
9960,87331
9960,171967
9960,248598
9960,160356
9960,168097
9960,76480
9960,218570
9961,15125
9970,190508
9973,39409
9976,9976
9976,105977
9976,218650
9976,109680
9976,122954
9976,140902
9977,167201
9978,57493
9978,199891
9992,9992
9992,191022
9993,209802
9993,163488
9993,72451
9994,63272
9994,111705
9994,206466
9994,134754
10000,57634
10005,235458
10008,247284
10016,221373
10025,33426
10025,65509
10026,136712
10026,1505
10030,136712
10030,1505
10031,61059
10033,29660
10033,141119
10033,94961
10040,50689
10040,99239
10040,95847
10040,210609
10040,115981
10040,70313
10040,237197
10040,167795
10040,199454
10040,186337
10041,10041
10049,61059
10061,57493
10061,199891
10065,92424
10065,46608
10070,10070
10092,20366
10096,220990
10096,136391
10096,55984
10096,184385
10096,197370
10096,10096
10096,128896
10097,1055
10104,71162
10115,12482
10115,69099
10115,33702
10120,115271
10122,136712
10122,1505
10129,174437
10129,45222
10129,10129
10129,33400
10129,135921
10133,220990
10133,136391
10133,55984
10133,184385
10133,10133
10133,128896
10137,89584
10137,89266
10138,121412
10145,3147
10151,28374
10151,50492
10151,66391
10151,45681
10151,163353
10151,10151
10160,257799
10160,75208
10161,2938
10161,104248
10161,61059
10161,253443
10162,198283
10190,113501
10190,260347
10190,232109
10190,217072
10190,170513
10190,246405
10190,255890
10190,180243
10190,1223
10190,240099
10190,143376
10190,144443
10194,10194
10197,10197
10198,46678
10198,75618
10198,167448
10198,92406
10198,19392
10198,163846
10198,226675
10198,238343
10198,379
10198,196955
10198,10198
10198,205802
10198,52052
10198,31208
10199,136712
10199,1505
10207,10207
10207,237980
10207,150775
10208,220990
10208,136391
10208,222118
10208,10208
10208,1784
10211,111460
10221,10221
10227,10227
10240,10240
10258,84607
10258,252319
10260,10260
10264,117357
10264,10264
10265,103356
10265,171967
10265,168097
10265,76480
10273,245900
10273,10273
10280,12335
10280,136712
10280,1505
10287,4927
10288,169268
10303,10303
10308,90955
10308,45822
10310,12696
10312,263443
10324,45665
10324,46581
10324,10324
10324,27391
10326,244324
10326,10326
10326,127480
10329,216400
10329,231792
10329,10329
10340,10340
10342,10342
10344,143122
10344,88908
10344,252040
10344,249830
10348,10348
10348,163014
10351,8881
10354,237467
10361,90846
10362,111023
10362,121116
10362,208632
10362,146655
10367,57493
10367,199891
10368,10368
10368,170315
10369,137623
10369,57106
10369,62100
10372,136712
10372,1505
10373,10373
10384,180692
10384,232960
10384,112283
10384,71605
10384,44744
10384,39526
10384,181230
10384,57528
10385,135698
10385,179075
10385,162171
10388,58243
10388,16120
10394,137623
10394,57106
10394,62100
10400,79275
10402,256715
10402,182607
10402,68456
10402,143755
10402,118566
10402,104355
10402,88963
10402,14402
10402,223120
10402,190543
10402,53004
10402,3876
10402,247082
10402,20878
10402,106923
10402,137475
10402,177341
10402,244859
10402,205291
10402,169951
10402,198577
10402,151085
10402,155331
10402,8891
10402,37488
10437,119377
10437,99545
10437,218813
10437,2152
10437,14592
10440,10440
10445,172368
10445,31865
10445,121412
10445,251154
10450,867
10453,21748
10453,4309
10453,104845
10453,42231
10453,98499
10453,43249
10453,180582
10457,242171
10457,10457
10468,180692
10468,232960
10468,112283
10468,71605
10468,44744
10468,39526
10468,181230
10468,57528
10469,57493
10469,199891
10470,136831
10471,9348
10471,57219
10471,132420
10474,867
10483,34699
10483,489
10486,10486
10503,10503
10506,20366
10510,6365
10510,16120
10510,10510
10524,10524
10524,60914
10530,111489
10538,70468
10538,182607
10538,69005
10538,33361
10538,8891
10538,158907
10538,131646
10543,118744
10543,75274
10543,208835
10556,2938
10556,104248
10556,61059
10556,253443
10569,45665
10569,46581
10569,10324
10569,27391
10578,10578
10585,2938
10585,104248
10585,61059
10585,253443
10587,137623
10587,57106
10587,62100
10589,18249
10600,62946
10600,200799
10609,123908
10616,10616
10617,136712
10617,1505
10621,10621
10630,14647
10630,134034
10630,217212
10630,47790
10630,6847
10632,10632
10636,6191
10636,97649
10636,7580
10636,85080
10636,80698
10636,5623
10652,205835
10652,89155
10652,179522
10659,136712
10659,1505
10669,10669
10678,29413
10682,12073
10684,10684
10702,10702
10718,10718
10722,10722
10729,40434
10729,10729
10729,60720
10731,236727
10736,255495
10742,110970
10742,10742
10742,111713
10742,153749
10742,81379
10742,77715
10746,10746
10746,226880
10746,163261
10747,10747
10764,140210
10769,12043
10775,166705
10778,136712
10778,1505
10795,12073
10798,69005
10798,182607
10798,70468
10798,10798
10798,175458
10798,33361
10798,158907
10798,8891
10798,131646
10802,10802
10805,208848
10813,12335
10813,136712
10813,1505
10823,179633
10823,169868
10823,208627
10823,207366
10823,228811
10823,172136
10823,7715
10823,247164
10823,136584
10831,136712
10831,1505
10839,145325
10843,256715
10843,182607
10843,68456
10843,143755
10843,118566
10843,104355
10843,88963
10843,14402
10843,223120
10843,190543
10843,53004
10843,3876
10843,247082
10843,20878
10843,106923
10843,137475
10843,177341
10843,244859
10843,205291
10843,169951
10843,198577
10843,151085
10843,155331
10843,8891
10843,37488
10847,12696
10854,179633
10854,169868
10854,208627
10854,207366
10854,228811
10854,172136
10854,7715
10854,247164
10854,136584
10864,10864
10867,205835
10867,89155
10867,179522
10875,10875
10877,10877
10878,18433
10878,42495
10878,159976
10878,108381
10878,38813
10884,10884
10890,10875
10899,210192
10908,7001
10908,101205
10918,101205
10928,47272
10928,75455
10928,15437
10928,138671
10928,153424
10928,84854
10928,59276
10928,76080
10928,11768
10928,23431
10928,80550
10928,113138
10928,235627
10928,28067
10928,78299
10928,10928
10928,29880
10928,137925
10928,14048
10928,94203
10928,69534
10928,88411
10928,31563
10928,76618
10928,68767
10928,50757
10935,245754
10935,162914
10935,57136
10935,153749
10935,245818
10935,164682
10935,89760
10935,95337
10935,45765
10935,45779
10935,245951
10935,45606
10935,107697
10935,245800
10935,107723
10935,113812
10935,245773
10935,45735
10935,130237
10935,72780
10935,45677
10935,245771
10935,140763
10935,245835
10935,45682
10935,45701
10935,240266
10935,45639
10935,85345
10935,98394
10935,240164
10935,153649
10935,100155
10935,95358
10935,124169
10935,22934
10946,10946
10957,101205
10958,76910
10958,32910
10958,146861
10958,110236
10958,98189
10958,540
10958,204021
10958,31806
10958,130004
10958,16899
10958,119379
10958,59266
10958,90641
10963,47272
10963,75455
10963,15437
10963,138671
10963,153424
10963,84854
10963,59276
10963,76080
10963,11768
10963,23431
10963,80550
10963,113138
10963,235627
10963,28067
10963,78299
10963,10928
10963,29880
10963,137925
10963,14048
10963,94203
10963,69534
10963,88411
10963,31563
10963,76618
10963,68767
10963,50757
10981,170097
10981,175169
10981,195170
10981,99083
10981,170866
10994,64199
10994,10994
10994,218246
10994,19846
10995,18140
10999,10999
11009,7793
11024,36380
11025,11025
11027,174794
11027,162201
11027,86191
11027,240838
11027,99695
11027,161346
11027,156151
11027,180681
11027,6194
11027,179478
11027,141176
11027,11027
11036,20366
11041,2938
11041,104248
11041,61059
11041,253443
11045,136712
11045,1505
11049,43249
11057,180245
11067,190508
11080,9066
11080,50122
11080,150833
11083,64199
11083,10994
11083,218246
11083,19846
11086,136712
11086,1505
11087,7793
11089,190379
11091,59400
11091,99392
11091,11091
11100,11100
11107,11107
11108,8991
11108,11108
11120,136712
11120,1505
11124,136712
11124,1505
11125,105300
11125,180642
11125,105114
11144,189051
11144,173471
11144,229971
11144,131167
11144,206128
11144,235719
11144,131115
11144,241101
11144,181431
11144,207637
11144,47792
11144,116632
11144,24240
11144,47802
11144,112440
11144,79587
11144,44651
11147,16120
11162,11162
11168,57348
11172,203763
11172,11172
11173,137623
11173,57106
11173,62100
11178,11178
11182,2938
11182,104248
11182,61059
11182,253443
11183,3651
11183,51801
11183,239988
11183,11183
11183,182767
11183,178972
11183,192082
11183,224835
11183,64845
11183,160321
11183,250736
11183,96613
11183,142733
11183,44583
11183,116849
11183,14846
11183,189639
11183,89344
11183,141914
11183,52494
11183,72523
11183,76044
11183,189394
11184,221143
11184,1248
11184,229952
11192,28821
11192,11192
11192,210478
11197,11197
11199,220990
11199,136391
11199,222118
11199,11199
11199,1784
11208,5971
11210,20366
11212,221374
11212,125878
11212,11212
11212,241119
11212,230560
11212,249115
11214,11214
11215,11215
11216,20366
11227,57493
11227,199891
11238,255187
11238,33006
11238,122141
11238,166312
11238,74348
11238,257477
11238,230001
11238,181021
11245,108040
11245,244371
11247,231241
11247,40890
11247,158907
11255,11255
11256,136712
11256,1505
11260,79275
11281,90955
11281,215485
11281,31378
11281,4507
11281,231309
11281,72052
11289,65307
11290,88601
11290,20284
11299,64481
11300,50122
11300,9066
11300,150833
11307,63629
11307,249260
11307,108676
11307,11307
11307,105547
11307,153114
11307,103356
11307,233382
11307,108121
11307,118806
11307,140032
11307,127809
11307,83882
11307,87331
11307,107930
11307,171967
11307,248598
11307,160356
11307,168097
11307,218570
11307,76480
11307,255430
11308,136712
11308,1505
11315,105300
11315,180642
11316,117276
11321,11321
11325,11325
11331,36539
11331,11331
11335,119377
11335,99545
11335,14592
11335,2152
11337,57493
11337,199891
11338,29660
11338,94961
11338,49429
11344,235794
11345,193575
11345,41154
11345,206817
11345,4309
11345,240838
11359,9976
11359,105977
11359,109680
11359,218650
11359,140902
11359,122954
11362,136712
11362,1505
11367,258584
11371,11371
11374,136712
11374,1505
11378,11378
11378,62644
11387,11387
11392,11392
11435,11435
11446,137453
11446,236727
11447,61059
11452,42994
11460,46774
11460,28249
11460,3384
11460,21648
11460,26448
11460,4769
11460,16650
11460,540
11460,6063
11460,17322
11460,902
11460,12175
11460,68578
11460,3587
11460,1986
11460,4098
11460,6099
11460,36547
11460,24445
11460,20386
11460,69015
11460,69753
11460,19794
11460,32861
11460,24550
11460,1558
11460,184223
11464,121412
11466,3559
11466,11466
11468,89626
11470,132530
11470,252319
11478,174222
11489,36380
11497,11497
11500,106735
11505,7793
11506,47887
11506,252771
11509,12392
11509,111809
11520,11520
11532,11532
11532,88279
11547,11547
11548,69005
11548,70468
11548,182607
11548,33361
11548,8891
11548,158907
11548,143192
11548,131646
11557,121412
11574,11574
11576,11576
11587,11587
11588,11588
11596,11596
11598,11598
11603,11603
11617,136712
11617,1505
11618,117964
11625,72261
11625,11625
11625,109331
11640,121412
11640,251154
11642,11642
11642,55321
11642,70088
11642,182864
11642,208875
11642,238038
11642,19249
11642,203082
11642,183668
11642,131749
11655,158666
11656,48688
11657,11657
11660,137623
11660,57106
11660,62100
11661,153749
11663,2938
11674,12043
11678,243316
11678,11678
11678,189148
11678,258124
11686,136712
11686,1505
11692,11692
11699,62935
11700,136712
11700,1505
11701,57493
11701,199891
11702,12482
11702,69099
11702,33702
11711,11711
11715,186949
11715,232277
11719,11719
11721,100063
11724,136712
11724,1505
11732,57493
11757,136712
11757,1505
11759,93703
11759,23821
11768,47272
11768,75455
11768,15437
11768,138671
11768,153424
11768,84854
11768,59276
11768,76080
11768,11768
11768,23431
11768,80550
11768,113138
11768,235627
11768,28067
11768,78299
11768,10928
11768,29880
11768,137925
11768,253712
11768,14048
11768,94203
11768,69534
11768,88411
11768,31563
11768,114097
11768,76618
11768,68767
11768,50757
11773,11773
11780,220990
11780,136391
11780,87088
11780,105707
11786,2881
11786,47110
11789,107355
11789,117247
11789,160176
11789,249314
11789,113016
11804,136712
11804,1505
11813,3901
11813,153749
11819,11819
11820,137622
11824,18628
11830,221373
11833,42994
11841,136712
11841,1505
11844,77159
11844,39993
11844,174460
11844,244757
11844,76829
11844,40984
11875,2376
11875,18714
11875,136712
11875,1505
11878,3901
11878,153749
11886,12335
11886,136712
11886,1505
11894,153749
11897,12696
11901,136712
11901,1505
11902,57290
11902,208074
11902,125301
11902,203203
11902,57511
11902,181486
11902,137612
11902,137737
11923,153749
11927,180343
11928,76567
11928,220589
11945,99159
11952,11952
11961,121412
11965,99159
11967,18140
11983,23054
11987,99159
11990,174509
11990,145856
11991,27510
11991,35152
11994,201166
11999,18135
11999,11999
12001,70468
12001,182607
12001,69005
12001,33361
12001,8891
12001,158907
12001,131646
12002,180245
12004,99159
12008,12008
12009,102905
12017,38794
12017,152386
12023,99159
12024,16139
12029,12029
12035,70468
12035,182607
12035,69005
12035,33361
12035,8891
12035,158907
12035,131646
12042,12042
12043,23794
12043,33504
12043,32908
12043,78532
12046,12046
12051,136712
12051,1505
12073,12073
12075,12075
12076,57493
12080,136276
12080,2327
12095,137623
12095,57106
12095,62100
12097,57493
12097,199891
12099,52441
12099,197331
12099,12099
12110,12110
12116,12116
12118,18341
12122,123496
12122,95847
12122,10040
12122,105514
12122,96855
12122,5020
12122,210609
12122,195677
12122,167795
12122,136417
12122,229948
12122,239366
12122,70313
12122,50689
12122,99239
12122,63675
12122,12122
12122,115981
12122,237197
12122,199454
12122,186337
12127,249515
12142,136712
12142,1505
12143,216447
12143,85259
12156,90846
12175,28249
12175,3384
12175,21648
12175,26448
12175,4769
12175,16650
12175,540
12175,6063
12175,902
12175,12175
12175,3587
12175,1986
12175,4098
12175,6099
12175,36547
12175,24445
12175,20386
12175,19794
12175,24550
12175,1558
12175,184223
12176,149378
12176,142389
12176,101213
12176,72308
12176,196283
12176,23713
12176,129840
12176,129029
12177,140210
12192,99159
12197,12197
12204,145615
12205,99159
12208,12208
12217,136712
12217,1505
12221,137623
12221,57106
12221,62100
12229,189051
12229,173471
12229,229971
12229,131167
12229,206128
12229,235719
12229,131115
12229,241101
12229,181431
12229,207637
12229,47792
12229,116632
12229,24240
12229,47802
12229,112440
12229,79587
12229,44651
12234,79275
12235,36380
12237,12237
12237,17074
12244,12244
12244,207844
12244,93285
12244,243600
12244,65236
12244,204648
12253,124463
12253,49655
12253,156665
12253,130365
12253,98276
12263,136712
12263,1505
12264,2378
12268,148812
12270,136712
12270,1505
12275,12335
12275,136712
12275,1505
12278,145325
12283,221373
12284,91149
12299,106612
12305,136712
12305,1505
12306,12306
12307,12307
12307,71393
12307,219217
12307,136896
12328,12328
12328,99409
12329,27510
12329,35152
12335,2376
12335,18714
12335,136712
12335,1505
12339,153749
12339,38941
12339,12339
12341,12341
12341,23441
12341,206023
12343,31339
12343,16249
12343,131372
12344,193539
12346,12346
12367,101914
12367,72829
12377,155891
12377,195038
12384,9825
12392,12392
12392,111809
12394,191176
12394,57511
12394,216491
12394,137737
12394,208074
12394,125301
12396,173301
12401,172368
12401,31865
12401,121412
12401,251154
12426,199361
12426,157181
12426,53227
12426,103869
12426,107136
12426,65956
12426,144155
12426,219564
12426,64011
12426,80276
12426,232650
12426,191455
12426,25123
12426,466
12426,40531
12426,20951
12426,53008
12426,20423
12426,236863
12426,69617
12426,64934
12426,80711
12426,176297
12426,155475
12426,7656
12426,31402
12426,229578
12426,131297
12426,201604
12426,94804
12432,136712
12432,1505
12440,85784
12444,136712
12444,1505
12456,1245
12456,55209
12456,39166
12456,17074
12456,102777
12473,136712
12473,1505
12493,3651
12493,51801
12493,239988
12493,182767
12493,64845
12493,224835
12493,160321
12493,250736
12493,96613
12493,142733
12493,44583
12493,116849
12493,189639
12493,14846
12493,89344
12493,52494
12493,72523
12493,76044
12498,167201
12512,12512
12513,201298
12513,29544
12513,50663
12513,12513
12513,98822
12513,217024
12513,28520
12513,245317
12513,222995
12513,151143
12513,250553
12513,126021
12513,145011
12513,49756
12513,35161
12513,89103
12513,247505
12513,184458
12513,118113
12518,12518
12519,12519
12525,137623
12525,57106
12525,62100
12529,12529
12535,142095
12535,203879
12535,121124
12536,135698
12536,179075
12536,162171
12540,125758
12541,51359
12548,71988
12548,84310
12548,66492
12548,170802
12548,66698
12548,239476
12548,244649
12548,12548
12548,239429
12549,195193
12549,12549
12553,38543
12556,12556
12557,3901
12557,153749
12563,185666
12563,150775
12569,136712
12569,1505
12584,167201
12597,79633
12605,226229
12605,12605
12607,12607
12619,162892
12624,9976
12624,105977
12624,109680
12624,218650
12624,140902
12624,122954
12643,221373
12654,52781
12654,12654
12654,112449
12654,109954
12657,158267
12670,79275
12671,210011
12671,12671
12671,85324
12671,95815
12696,12696
12703,12703
12705,220990
12705,136391
12705,55984
12705,12705
12705,184385
12705,128896
12707,146365
12723,17775
12723,162892
12723,3798
12723,80537
12723,954
12723,5176
12728,35549
12728,153749
12728,199175
12732,131344
12733,12733
12740,2938
12740,104248
12740,61059
12740,253443
12748,47272
12748,75455
12748,187865
12748,15437
12748,138671
12748,153424
12748,84854
12748,59276
12748,76080
12748,11768
12748,23431
12748,80550
12748,113138
12748,235627
12748,28067
12748,78299
12748,10928
12748,29880
12748,137925
12748,14048
12748,94203
12748,69534
12748,88411
12748,31563
12748,76618
12748,68767
12748,50757
12749,12749
12750,12750
12766,61627
12766,45241
12766,78301
12766,153988
12766,140163
12766,236331
12766,224752
12767,12767
12784,12784
12810,137623
12810,57106
12810,62100
12812,12812
12812,35632
12815,112810
12815,251716
12826,224
12826,1558
12831,12831
12831,74609
12831,90521
12831,13230
12831,45580
12831,186941
12838,12838
12842,102905
12856,48561
12874,4015
12874,114679
12881,85080
12881,1397
12886,4927
12895,12895
12900,208173
12905,6191
12905,97649
12905,7580
12905,85080
12905,13799
12905,80698
12905,5623
12908,12908
12912,12912
12913,12913
12915,65307
12920,166112
12920,16731
12920,31543
12920,12920
12927,12927
12936,203711
12936,250546
12936,84160
12936,12936
12941,158267
12945,42274
12951,61059
12957,42994
12958,243316
12958,154582
12962,12962
12962,137684
12962,39254
12962,204183
12962,183314
12962,141375
12962,66888
12967,12967
12979,16120
12992,138834
12997,12335
12997,136712
12997,1505
13005,136712
13005,1505
13011,179582
13011,245879
13011,13011
13013,136712
13013,1505
13017,113501
13017,260347
13017,192777
13017,232109
13017,170513
13017,246405
13017,255890
13017,180243
13017,1223
13017,240099
13017,143376
13017,144443
13023,18140
13027,57493
13033,4927
13037,13037
13038,163644
13049,13049
13050,12335
13050,136712
13050,1505
13061,13061
13061,20284
13071,20366
13082,13082
13100,18140
13108,237070
13108,148819
13108,237093
13108,156909
13108,89196
13108,237062
13108,189661
13108,254693
13108,152629
13108,224750
13113,140834
13113,13113
13113,27251
13120,13120
13122,249364
13132,98821
13134,63569
13135,137623
13135,57106
13135,62100
13151,110558
13153,27547
13153,185568
13157,34615
13157,179492
13157,61059
13160,6344
13160,86276
13160,161549
13160,66809
13160,72055
13160,151477
13160,143871
13160,241773
13160,129538
13160,38564
13160,61111
13160,64179
13160,181514
13160,243009
13160,258611
13161,110558
13165,182635
13165,120634
13165,183232
13165,126673
13168,140148
13168,35391
13168,139908
13168,140115
13170,137623
13170,57106
13170,62100
13173,29660
13173,94961
13173,49429
13184,153749
13194,190497
13194,8670
13196,158666
13200,121412
13203,13203
13208,63272
13208,111705
13208,206466
13208,134754
13218,220990
13218,136391
13218,13218
13218,55984
13218,184385
13218,128896
13220,14427
13220,172424
13220,226306
13220,104198
13220,214775
13220,190333
13220,114299
13220,175374
13220,119134
13220,188838
13220,190439
13220,144810
13220,247400
13220,180973
13220,217939
13220,229091
13220,74053
13220,218236
13220,200500
13220,152132
13220,152653
13224,203185
13224,15437
13224,138671
13224,230321
13224,84854
13224,59276
13224,76080
13224,11768
13224,15421
13224,23431
13224,235627
13224,28067
13224,78299
13224,124801
13224,116948
13224,104021
13224,137925
13224,14048
13224,69534
13224,183441
13224,88411
13224,31563
13224,253496
13224,68767
13224,201123
13224,119926
13224,253482
13224,47272
13224,75455
13224,212429
13224,144196
13224,153424
13224,80550
13224,113138
13224,10928
13224,29880
13224,52385
13224,94203
13224,92326
13224,76618
13224,55241
13224,50757
13225,218304
13225,83911
13225,31123
13227,13227
13230,12831
13230,74609
13230,38794
13238,199891
13239,35152
13244,165409
13244,13244
13244,174001
13244,47382
13244,97981
13265,13265
13266,114200
13266,80849
13266,165613
13266,126439
13266,5689
13268,93154
13273,27717
13280,10875
13288,111234
13288,73568
13288,227004
13288,162735
13288,198514
13304,13304
13311,211586
13311,137233
13311,91272
13311,59740
13313,115898
13316,121412
13325,12696
13327,177079
13327,13327
13344,20366
13350,16120
13351,255646
13351,88498
13351,13351
13355,13355
13362,13362
13363,13363
13364,250435
13366,136712
13366,1505
13369,72052
13372,153749
13377,137623
13377,57106
13377,62100
13378,95374
13378,57446
13378,158466
13378,13378
13378,98117
13383,94922
13386,113501
13386,166703
13386,260347
13386,232109
13386,170513
13386,246405
13386,255890
13386,180243
13386,1223
13386,240099
13386,143376
13386,144443
13387,13387
13392,13392
13393,15642
13393,176231
13398,29660
13398,94961
13398,49429
13399,113229
13428,29660
13428,141119
13428,94961
13430,13430
13434,136712
13434,1505
13451,20366
13466,122709
13467,3476
13467,151256
13467,7554
13467,122922
13467,120033
13467,17453
13467,47137
13467,34347
13467,79795
13467,88067
13467,38509
13467,54358
13467,74552
13467,190401
13467,98902
13467,120718
13467,164621
13467,72819
13467,13467
13467,65389
13467,18277
13467,45822
13470,113501
13470,166703
13470,260347
13470,232109
13470,170513
13470,246405
13470,255890
13470,180243
13470,1223
13470,240099
13470,143376
13470,144443
13472,137623
13472,57106
13472,62100
13475,180692
13475,232960
13475,112283
13475,71605
13475,44744
13475,39526
13475,160814
13475,181230
13475,57528
13484,2938
13484,104248
13484,61059
13484,253443
13485,216447
13485,13485
13493,101205
13495,60130
13495,112188
13495,32639
13495,114292
13495,115656
13495,20615
13495,66676
13495,42087
13495,80141
13495,248250
13495,8798
13495,122089
13495,115804
13495,45213
13502,136712
13502,1505
13503,190379
13510,13510
13515,158907
13524,180692
13524,232960
13524,112283
13524,71605
13524,44744
13524,39526
13524,160814
13524,181230
13524,57528
13525,13525
13525,89605
13525,111283
13526,135698
13526,179075
13527,136712
13527,1505
13528,169933
13528,147205
13541,111234
13541,73568
13541,227004
13541,162735
13541,198514
13542,105300
13542,52640
13542,180642
13543,18433
13543,42495
13543,159976
13543,108381
13543,38813
13548,180692
13548,232960
13548,112283
13548,71605
13548,44744
13548,39526
13548,160814
13548,181230
13548,57528
13554,13554
13568,13568
13568,248775
13568,58636
13576,137623
13576,57106
13576,62100
13577,221373
13587,180692
13587,232960
13587,112283
13587,71605
13587,44744
13587,39526
13587,160814
13587,181230
13587,57528
13592,20366
13599,13599
13601,13601
13601,60050
13619,137623
13619,57106
13619,62100
13627,51687
13629,211177
13629,61003
13629,13629
13636,9006
13636,140949
13640,13640
13645,13645
13648,115971
13648,141916
13650,106702
13650,13650
13650,86539
13650,104864
13650,129663
13650,1599
13650,226748
13650,97543
13659,2938
13659,104248
13659,61059
13659,253443
13662,180343
13663,51687
13665,13665
13665,133039
13668,13668
13675,61360
13683,250361
13690,191825
13693,57493
13693,199891
13708,242385
13709,13709
13713,90786
13713,74593
13713,154163
13713,88951
13713,203766
13713,148398
13713,96506
13713,138033
13713,151176
13713,154397
13713,76399
13713,70417
13713,247472
13713,100339
13713,178084
13713,88900
13713,31701
13713,205192
13713,247914
13713,228381
13713,152075
13713,99593
13723,90786
13723,74593
13723,154163
13723,88951
13723,203766
13723,148398
13723,96506
13723,138033
13723,151176
13723,154397
13723,76399
13723,70417
13723,247472
13723,100339
13723,178084
13723,88900
13723,31701
13723,205192
13723,247914
13723,228381
13723,152075
13723,99593
13733,137623
13733,57106
13733,62100
13738,13738
13739,189089
13739,140773
13739,13739
13739,169216
13739,161346
13745,13745
13748,141175
13760,136712
13760,1505
13778,8424
13778,260062
13778,255187
13778,33006
13778,221638
13778,74348
13778,257477
13778,90720
13778,181021
13779,180245
13784,47272
13784,75455
13784,15437
13784,138671
13784,153424
13784,84854
13784,59276
13784,76080
13784,11768
13784,23431
13784,80550
13784,113138
13784,235627
13784,28067
13784,78299
13784,10928
13784,29880
13784,137925
13784,14048
13784,94203
13784,69534
13784,88411
13784,31563
13784,76618
13784,68767
13784,50757
13788,173509
13794,132717
13799,6191
13799,7559
13799,13799
13799,80698
13799,12905
13799,2286
13799,5623
13799,97649
13799,7324
13799,7580
13799,85080
13809,31341
13809,140949
13818,13818
13831,245667
13831,11466
13836,18628
13851,10248
13851,2234
13853,16120
13862,184100
13867,174222
13867,170983
13872,203056
13876,13876
13888,7793
13890,202971
13891,57493
13891,199891
13903,13903
13913,2938
13917,13917
13919,11486
13923,137623
13923,57106
13923,62100
13928,173214
13928,159585
13928,218923
13928,13928
13935,13935
13948,13948
13949,13949
13951,137623
13951,57106
13951,62100
13954,79894
13954,239649
13954,20492
13954,126547
13975,137623
13975,57106
13975,62100
13982,13982
13985,24176
